"Av_EV_mortero" "Av_EV_quijote" "Barr_EP_triunfo" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EP_vieja" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EP_buscaoficios" "Salas_EP_mirones" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"dificultoso" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"diligencias" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"diligentes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"dimes" 0.044543429844098 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"diréis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"diréle" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"diremos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"diretes" 0.044543429844098 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"disculpa" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"disparates" 0 0.0386996904024768 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"doblados" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"docto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0849978750531237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dómine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"donaires" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"donosa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"dormirme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"ducado" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"dudo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"duelo" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dueños" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0.0285225328009127 0 0 0 0
"duerma" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"duerme" 0.044543429844098 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"duermo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"durango" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"echáis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"echan" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"echaré" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"echarme" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"échate" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"échense" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"edades" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"edificio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0.0368867576540022 0 0 0
"ejecución" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"ejecutada" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"ejecutor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0.0368867576540022 0 0 0
"embarazo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"embarcar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171821305841924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"embustes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0 0 0 0 0 0
"empiece" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"empiezo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"emprender" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enaguas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"encantada" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"encanto" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"encarecello" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"encarecido" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0.0368867576540022 0 0 0
"encerrada" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"encina" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"encubierta" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"encuentran" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"encuentro" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"endiablado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0.0875656742556918
"enfermera" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enfermos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"engaña" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"engañada" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"engañar" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"engañe" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"engendra" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"engendró" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"enhorabuena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"enhoramala" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enjugad" 0 0 0 0 0 0 0 0.0280112044817927 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enmienda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"enojéis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enseñarme" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entendió" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142959256611866 0 0 0 0 0 0 0 0 0 0 0
"entero" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enteros" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entiendas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0.0285225328009127 0 0 0 0
"entiéndelo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0 0 0 0 0 0 0 0
"entiendes" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entierros" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0
"entrando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175131348511384
"entrará" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0 0 0 0 0 0 0 0
"entraron" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0.0875656742556918
"entrastes" 0 0 0 0 0 0 0 0 0 0.066577896138482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entregarme" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"éntrese" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entretendré" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entretenimiento" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"enviáis" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"envían" 0 0 0.0212947189097104 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enviar" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enviaré" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"envoltorio" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"errores" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"ésa" 0 0 0 0 0 0 0 0 0 0 0 0 0.0452591083955646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"escalera" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"escarlata" 0 0.0386996904024768 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"escoge" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"escriba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"escuchado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"escuchas" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0 0 0
"escucho" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"escudo" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"eslabón" 0 0 0 0 0 0 0 0 0 0 0 0 0.0452591083955646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"española" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"espantado" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"espantajo" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"espanto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"especialmente" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esperamos" 0.044543429844098 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esperanzas" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"espérese" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"espirar" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"espuela" 0 0 0 0.114810562571757 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esquina" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esquinas" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estaca" 0 0.0386996904024768 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estados" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"estarás" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"estéril" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estés" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estimación" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"estorbar" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"estorbo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0.0875656742556918
"estrado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0
"estrago" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"estraña" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estudian" 0 0 0 0 0 0 0 0.0560224089635854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estudié" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"estuvieran" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"et" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0.0696378830083565 0
"eternas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0.101419878296146 0 0 0 0 0 0 0 0 0 0
"examinado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"examinaos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0849978750531237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"examine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0849978750531237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excede" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excepción" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exceso" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excusa" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"extraña" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"extremo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"fábrica" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"facilidad" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"fáltale" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"falten" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"falto" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"famosa" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"famosas" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fantasma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fatal" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fecha" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"feo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"fermosa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0 0 0 0 0 0 0 0
"fiado" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"fiador" 0 0 0.0425894378194208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fiáis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"fiambreras" 0 0 0 0 0 0 0 0.0560224089635854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fiar" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fiarme" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fiera" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"fieros" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"filo" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"filos" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"finezas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"finos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fío" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"firma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0 0 0 0 0 0
